symbol,period,balance_identity,gross_profit_decomposes,cf_sums_to_net,cf_internal_roll,total_liabilities_identity,net_income_parent_identity,issuance_nonneg
BWE,2025,True,True,True,True,True,True,True
BWS,2010,True,True,True,True,True,True,True
BWS,2011,True,True,True,True,True,True,True
BWS,2012,True,True,True,True,True,True,True
BWS,2013,True,True,True,True,True,True,True
BWS,2014,True,True,True,True,True,True,True
BWS,2015,True,True,True,True,True,True,True
BWS,2017,True,True,True,True,True,True,True
BWS,2018,True,True,True,True,True,True,True
BWS,2019,True,True,True,True,True,True,True
BWS,2020,True,True,True,True,True,True,True
BWS,2021,True,True,True,True,True,True,True
BWS,2022,True,True,True,True,True,True,True
BWS,2023,True,True,True,True,True,True,True
BWS,2024,True,True,True,True,True,True,True
BWS,2025,True,True,True,True,True,True,True
BXD,2012,True,True,True,True,True,True,True
BXH,2009,True,True,True,True,True,True,True
BXH,2011,True,True,True,True,True,True,True
BXH,2012,True,True,True,True,True,True,True
BXH,2013,True,True,True,True,True,True,True
BXH,2014,True,True,True,True,True,True,True
BXH,2015,True,True,True,True,True,True,True
BXH,2016,True,True,True,True,True,True,True
BXH,2017,True,True,True,True,True,True,True
BXH,2018,True,True,True,True,True,True,True
BXH,2019,True,True,True,True,True,True,True
BXH,2020,True,True,True,True,True,True,True
BXH,2021,True,True,True,True,True,True,True
BXH,2022,True,True,True,True,True,True,True
BXH,2023,True,True,True,True,True,True,True
BXH,2024,True,True,True,True,True,True,True
BXH,2025,True,True,True,True,True,True,True
BXT,2021,True,True,True,True,True,True,True
C12,2013,True,True,True,True,True,True,True
C12,2014,True,True,True,True,True,True,True
C12,2015,True,True,True,True,True,True,True
C12,2016,True,True,True,True,True,True,True
C12,2017,True,True,True,True,True,True,True
C12,2018,True,True,True,True,True,True,True
C21,2009,True,True,True,True,True,True,True
C21,2010,True,True,True,True,True,True,True
C21,2011,True,True,True,True,True,True,True
C21,2012,True,True,True,True,True,True,True
C21,2013,True,True,True,True,True,True,True
C21,2014,True,True,True,True,True,True,True
C21,2015,True,True,True,True,True,True,True
C21,2016,True,True,True,True,True,True,True
C21,2017,True,True,True,True,True,True,True
C21,2018,True,True,True,True,True,True,True
C21,2019,True,True,True,True,True,True,True
C21,2020,True,True,True,True,True,True,True
C21,2021,True,True,True,True,True,True,True
C21,2022,True,True,True,True,True,True,True
C21,2023,True,True,True,True,True,True,True
C21,2024,True,True,True,True,True,True,True
C22,2018,True,True,True,True,True,True,True
C22,2019,True,True,True,True,True,True,True
C22,2020,True,True,True,True,True,True,True
C22,2021,True,True,True,True,True,True,True
C22,2022,True,True,True,True,True,True,True
C22,2023,True,True,True,True,True,True,True
C22,2024,True,True,True,True,True,True,True
C22,2025,True,True,True,True,True,True,True
C32,2010,True,True,True,True,True,True,True
C32,2011,True,True,True,True,True,True,True
C32,2012,True,True,True,True,True,True,True
C32,2013,True,True,True,True,True,True,True
C32,2014,True,True,True,True,True,True,True
C32,2015,True,True,True,True,True,True,True
C32,2016,True,True,True,True,True,True,True
C32,2019,True,True,True,True,True,True,True
C32,2020,True,True,True,True,True,True,True
C32,2021,True,True,True,True,True,True,True
C32,2022,True,True,True,True,True,True,True
C32,2023,True,True,True,True,True,True,True
C32,2024,True,True,True,True,True,True,True
C32,2025,True,True,True,True,True,True,True
C36,2016,True,True,True,True,True,True,True
C36,2017,True,True,True,True,True,True,True
C36,2018,True,True,True,True,True,True,True
C36,2019,True,True,True,True,True,True,True
C36,2020,True,True,True,True,True,True,True
C47,2011,True,True,True,True,True,True,True
C47,2012,True,True,True,True,True,True,True
C47,2013,True,True,True,True,True,True,True
C47,2017,True,True,True,True,True,True,True
C47,2018,True,True,True,True,True,True,True
C47,2019,True,True,True,True,True,True,True
C47,2020,True,True,True,True,True,True,True
C47,2021,True,True,True,True,True,True,True
C47,2022,True,True,True,True,True,True,True
C47,2023,True,True,True,True,True,True,True
C47,2024,True,True,True,True,True,True,True
C47,2025,True,True,True,True,True,True,True
C4G,2015,True,True,True,True,True,True,True
C4G,2016,True,True,True,True,True,True,True
C4G,2017,True,True,True,True,True,True,True
C4G,2018,True,True,True,True,True,True,True
C4G,2019,True,True,True,True,True,True,True
C4G,2020,True,True,True,True,True,True,True
C4G,2021,True,True,True,True,True,True,True
C4G,2022,True,True,True,True,True,True,True
C4G,2023,True,True,True,True,True,True,True
C4G,2024,True,True,True,True,True,True,True
C4G,2025,True,True,True,True,True,True,True
C69,2015,True,True,True,True,True,True,True
C69,2017,True,True,True,True,True,True,True
C69,2018,True,True,True,True,True,True,True
C69,2019,True,True,True,True,True,True,True
C69,2020,True,True,True,True,True,True,True
C69,2021,True,True,True,True,True,True,True
C69,2022,True,True,True,True,True,True,True
C69,2023,True,True,True,True,True,True,True
C69,2024,True,True,True,True,True,True,True
C69,2025,True,True,True,True,True,True,True
C71,2010,True,True,True,True,True,True,True
C71,2012,True,True,True,True,True,True,True
C71,2013,True,True,True,True,True,True,True
C71,2015,True,True,True,True,True,True,True
C71,2016,True,True,True,True,True,True,True
C71,2017,True,True,True,True,True,True,True
C71,2018,True,True,True,True,True,True,True
C71,2019,True,True,True,True,True,True,True
C71,2020,True,True,True,True,True,True,True
C92,2011,True,True,True,True,True,True,True
C92,2012,True,True,True,True,True,True,True
C92,2015,True,True,True,True,True,True,True
C92,2016,True,True,True,True,True,True,True
C92,2017,True,True,True,True,True,True,True
C92,2018,True,True,True,True,True,True,True
C92,2019,True,True,True,True,True,True,True
C92,2020,True,True,True,True,True,True,True
C92,2021,True,True,True,True,True,True,True
C92,2022,True,True,True,True,True,True,True
C92,2023,True,True,True,True,True,True,True
C92,2024,True,True,True,True,True,True,True
CAB,2016,True,True,True,True,True,True,True
CAB,2018,True,True,True,True,True,True,True
CAB,2019,True,True,True,True,True,True,True
CAB,2020,True,True,True,True,True,True,True
CAB,2021,True,True,True,True,True,True,True
CAB,2022,True,True,True,True,True,True,True
CAB,2023,True,True,True,True,True,True,True
CAD,2011,True,True,True,True,True,True,True
CAD,2013,True,True,True,True,True,True,True
CAD,2014,True,True,True,True,True,True,True
CAD,2015,True,True,True,True,True,True,True
CAD,2016,True,True,True,True,True,True,True
CAD,2017,True,True,True,True,True,True,True
CAD,2018,True,True,True,True,True,True,True
CAD,2019,True,True,True,True,True,True,True
CAD,2020,True,True,True,True,True,True,True
CAD,2021,True,True,True,True,True,True,True
CAD,2022,True,True,True,True,True,True,True
CAD,2023,True,True,True,True,True,True,True
CAD,2024,True,True,True,True,True,True,True
CAG,2014,True,True,True,True,True,True,True
CAG,2015,True,True,True,True,True,True,True
CAG,2016,True,True,True,True,True,True,True
CAG,2017,True,True,True,True,True,True,True
CAG,2018,True,True,True,True,True,True,True
CAG,2019,True,True,True,True,True,True,True
CAG,2020,True,True,True,True,True,True,True
CAG,2021,True,True,True,True,True,True,True
CAG,2022,True,True,True,True,True,True,True
CAG,2023,True,True,True,True,True,True,True
CAG,2024,True,True,True,True,True,True,True
CAG,2025,True,True,True,True,True,True,True
CAM,2021,True,True,True,True,True,True,True
CAN,2009,True,True,True,True,True,True,True
CAN,2010,True,True,True,True,True,True,True
CAN,2011,True,True,True,True,True,True,True
CAN,2012,True,True,True,True,True,True,True
CAN,2013,True,True,True,True,True,True,True
CAN,2014,True,True,True,True,True,True,True
CAN,2015,True,True,True,True,True,True,True
CAN,2016,True,True,True,True,True,True,True
CAN,2017,True,True,True,True,True,True,True
CAN,2018,True,True,True,True,True,True,True
CAN,2019,True,True,True,True,True,True,True
CAN,2020,True,True,True,True,True,True,True
CAN,2021,True,True,True,True,True,True,True
CAN,2022,True,True,True,True,True,True,True
CAN,2023,True,True,True,True,True,True,True
CAN,2024,True,True,True,True,True,True,True
CAN,2025,True,True,True,True,True,True,True
CAP,2009,True,True,True,True,True,True,True
CAP,2010,True,True,True,True,True,True,True
CAP,2011,True,True,True,True,True,True,True
CAP,2012,True,True,True,True,True,True,True
CAP,2013,True,True,True,True,True,True,True
CAP,2014,True,True,True,True,True,True,True
CAP,2015,True,True,True,True,True,True,True
CAP,2016,True,True,True,True,True,True,True
CAP,2017,True,True,True,True,True,True,True
CAP,2018,True,True,True,True,True,True,True
CAP,2019,True,True,True,True,True,True,True
CAP,2020,True,True,True,True,True,True,True
CAP,2021,True,True,True,True,True,True,True
CAP,2022,True,True,True,True,True,True,True
CAP,2023,True,True,True,True,True,True,True
CAP,2024,True,True,True,True,True,True,True
CAP,2025,True,True,True,True,True,True,True
CAR,2021,True,True,True,True,True,True,True
CAR,2022,True,True,True,True,True,True,True
CAR,2023,True,True,True,True,True,True,True
CAR,2024,True,True,True,True,True,True,True
CAR,2025,True,True,True,True,True,True,True
CAT,2009,True,True,True,True,True,True,True
CAT,2010,True,True,True,True,True,True,True
CAT,2011,True,True,True,True,True,True,True
CAT,2012,True,True,True,True,True,True,True
CAT,2013,True,True,True,True,True,True,True
CAT,2014,True,True,True,True,True,True,True
CAT,2015,True,True,True,True,True,True,True
CAT,2016,True,True,True,True,True,True,True
CAT,2017,True,True,True,True,True,True,True
CAT,2018,True,True,True,True,True,True,True
CAT,2019,True,True,True,True,True,True,True
CAT,2020,True,True,True,True,True,True,True
CAT,2021,True,True,True,True,True,True,True
CAT,2022,True,True,True,True,True,True,True
CAT,2023,True,True,True,True,True,True,True
CAT,2024,True,True,True,True,True,True,True
CAT,2025,True,True,True,True,True,True,True
CAV,2009,True,True,True,True,True,True,True
CAV,2010,True,True,True,True,True,True,True
CAV,2011,True,True,True,True,True,True,True
CAV,2012,True,True,True,True,True,True,True
CAV,2013,True,True,True,True,True,True,True
CAV,2014,True,True,True,True,True,True,True
CAV,2015,True,True,True,True,True,True,True
CAV,2016,True,True,True,True,True,True,True
CAV,2017,True,True,True,True,True,True,True
CAV,2018,True,True,True,True,True,True,True
CAV,2019,True,True,True,True,True,True,True
CAV,2020,True,True,True,True,True,True,True
CAV,2021,True,True,True,True,True,True,True
CAV,2022,True,True,True,True,True,True,True
CAV,2023,True,True,True,True,True,True,True
CAV,2024,True,True,True,True,True,True,True
CBC,2018,True,True,True,True,True,True,True
CBI,2015,True,True,True,True,True,True,True
CBI,2016,True,True,True,True,True,True,True
CBI,2017,True,True,True,True,True,True,True
CBI,2018,True,True,True,True,True,True,True
CBI,2019,True,True,True,True,True,True,True
CBI,2020,True,True,True,True,True,True,True
CBI,2021,True,True,True,True,True,True,True
CBI,2022,True,True,True,True,True,True,True
CBI,2023,True,True,True,True,True,True,True
CBI,2024,True,True,True,True,True,True,True
CBI,2025,True,True,True,True,True,True,True
CBS,2020,True,True,True,True,True,True,True
CBS,2021,True,True,True,True,True,True,True
CBS,2023,True,True,True,True,True,True,True
CC1,2013,True,True,True,True,True,True,True
CC1,2014,True,True,True,True,True,True,True
CC1,2015,True,True,True,True,True,True,True
CC1,2016,True,True,True,True,True,True,True
CC1,2017,True,True,True,True,True,True,True
CC1,2018,True,True,True,True,True,True,True
CC1,2019,True,True,True,True,True,True,True
CC1,2020,True,True,True,True,True,True,True
CC1,2021,True,True,True,True,True,True,True
CC1,2022,True,True,True,True,True,True,True
CC1,2023,True,True,True,True,True,True,True
CC1,2024,True,True,True,True,True,True,True
CC1,2025,True,True,True,True,True,True,True
CC4,2014,True,True,True,True,True,True,True
CC4,2015,True,True,True,True,True,True,True
CC4,2016,True,True,True,True,True,True,True
CC4,2017,True,True,True,True,True,True,True
CC4,2018,True,True,True,True,True,True,True
CC4,2019,True,True,True,True,True,True,True
CC4,2020,True,True,True,True,True,True,True
CC4,2021,True,True,True,True,True,True,True
CC4,2023,True,True,True,True,True,True,True
CC4,2024,True,True,True,True,True,True,True
CCA,2016,True,True,True,True,True,True,True
CCA,2017,True,True,True,True,True,True,True
CCA,2018,True,True,True,True,True,True,True
CCA,2019,True,True,True,True,True,True,True
CCA,2020,True,True,True,True,True,True,True
CCA,2021,True,True,True,True,True,True,True
CCA,2022,True,True,True,True,True,True,True
CCA,2023,True,True,True,True,True,True,True
CCA,2024,True,True,True,True,True,True,True
CCC,2024,True,True,True,True,True,True,True
CCC,2025,True,True,True,True,True,True,True
CCH,2009,True,True,True,True,True,True,True
CCH,2010,True,True,True,True,True,True,True
CCH,2011,True,True,True,True,True,True,True
CCH,2012,True,True,True,True,True,True,True
CCH,2013,True,True,True,True,True,True,True
CCH,2014,True,True,True,True,True,True,True
CCH,2015,True,True,True,True,True,True,True
CCH,2016,True,True,True,True,True,True,True
CCH,2017,True,True,True,True,True,True,True
CCH,2018,True,True,True,True,True,True,True
CCH,2019,True,True,True,True,True,True,True
CCH,2020,True,True,True,True,True,True,True
CCH,2021,True,True,True,True,True,True,True
CCI,2010,True,True,True,True,True,True,True
CCI,2011,True,True,True,True,True,True,True
CCI,2013,True,True,True,True,True,True,True
CCI,2014,True,True,True,True,True,True,True
CCI,2015,True,True,True,True,True,True,True
CCI,2017,True,True,True,True,True,True,True
CCI,2018,True,True,True,True,True,True,True
CCI,2019,True,True,True,True,True,True,True
CCI,2020,True,True,True,True,True,True,True
CCI,2021,True,True,True,True,True,True,True
CCI,2022,True,True,True,True,True,True,True
CCI,2023,True,True,True,True,True,True,True
CCI,2024,True,True,True,True,True,True,True
CCI,2025,True,True,True,True,True,True,True
CCL,2011,True,True,True,True,True,True,True
CCL,2012,True,True,True,True,True,True,True
CCL,2013,True,True,True,True,True,True,True
CCL,2014,True,True,True,True,True,True,True
CCL,2017,True,True,True,True,True,True,True
CCL,2019,True,True,True,True,True,True,True
CCL,2020,True,True,True,True,True,True,True
CCL,2021,True,True,True,True,True,True,True
CCL,2024,True,True,True,True,True,True,True
CCL,2025,True,True,True,True,True,True,True
CCM,2010,True,True,True,True,True,True,True
CCM,2012,True,True,True,True,True,True,True
CCM,2013,True,True,True,True,True,True,True
CCM,2014,True,True,True,True,True,True,True
CCM,2015,True,True,True,True,True,True,True
CCM,2016,True,True,True,True,True,True,True
CCM,2018,True,True,True,True,True,True,True
CCM,2019,True,True,True,True,True,True,True
CCM,2020,True,True,True,True,True,True,True
CCM,2021,True,True,True,True,True,True,True
CCM,2022,True,True,True,True,True,True,True
CCM,2023,True,True,True,True,True,True,True
CCM,2024,True,True,True,True,True,True,True
CCM,2025,True,True,True,True,True,True,True
CCP,2010,True,True,True,True,True,True,True
CCP,2011,True,True,True,True,True,True,True
CCP,2012,True,True,True,True,True,True,True
CCP,2013,True,True,True,True,True,True,True
CCP,2014,True,True,True,True,True,True,True
CCP,2015,True,True,True,True,True,True,True
CCP,2016,True,True,True,True,True,True,True
CCP,2017,True,True,True,True,True,True,True
CCP,2018,True,True,True,True,True,True,True
CCP,2019,True,True,True,True,True,True,True
CCP,2020,True,True,True,True,True,True,True
CCP,2021,True,True,True,True,True,True,True
CCP,2022,True,True,True,True,True,True,True
CCP,2023,True,True,True,True,True,True,True
CCP,2024,True,True,True,True,True,True,True
CCP,2025,True,True,True,True,True,True,True
CCR,2013,True,True,True,True,True,True,True
CCR,2014,True,True,True,True,True,True,True
CCR,2016,True,True,True,True,True,True,True
