,ID,CatID,Exchange,IndustryName1,IndustryName2,IndustryName3,Code,Name,TotalShares,URL,FirstTradeDate
986,2276,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,PSL,CTCP Chăn nuôi Phú Sơn,11812500,https://finance.vietstock.vn/PSL-ctcp-chan-nuoi-phu-son.htm,2010-05-16 17:00:00
987,3348,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,PSN,CTCP Dịch Vụ Kỹ Thuật PTSC Thanh Hóa,40000000,https://finance.vietstock.vn/PSN-ctcp-dich-vu-ky-thuat-ptsc-thanh-hoa.htm,2017-06-28 17:00:00
988,1869,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,PSP,CTCP Cảng Dịch vụ Dầu khí Đình Vũ,40000000,https://finance.vietstock.vn/PSP-ctcp-cang-dich-vu-dau-khi-dinh-vu.htm,2009-11-09 17:00:00
989,3310,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,PSW,CTCP Phân bón và Hóa chất Dầu khí Tây Nam Bộ,17000000,https://finance.vietstock.vn/PSW-ctcp-phan-bon-va-hoa-chat-dau-khi-tay-nam-bo.htm,2015-07-20 17:00:00
990,1706,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,PTB,CTCP Phú Tài,100407074,https://finance.vietstock.vn/PTB-ctcp-phu-tai.htm,2011-07-21 17:00:00
991,939,1,HOSE,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,PTC,CTCP Đầu Tư Icapital,32307324,https://finance.vietstock.vn/PTC-ctcp-dau-tu-icapital.htm,2008-12-14 17:00:00
992,2019,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PTD,CTCP Thiết kế Xây dựng Thương mại Phúc Thịnh,19999933,https://finance.vietstock.vn/PTD-ctcp-thiet-ke-xay-dung-thuong-mai-phuc-thinh.htm,2015-11-09 17:00:00
993,2039,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,PTE,CTCP Xi măng Phú Thọ,12500000,https://finance.vietstock.vn/PTE-ctcp-xi-mang-phu-tho.htm,2015-06-29 17:00:00
994,2206,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,PTG,CTCP May Xuất khẩu Phan Thiết,4996185,https://finance.vietstock.vn/PTG-ctcp-may-xuat-khau-phan-thiet.htm,2010-01-03 17:00:00
995,2536,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,PTH,CTCP Vận tải và Dịch vụ Petrolimex Hà Tây,3503164,https://finance.vietstock.vn/PTH-ctcp-van-tai-va-dich-vu-petrolimex-ha-tay.htm,2010-03-22 17:00:00
996,1938,2,HNX,Tài chính,Bảo hiểm,Bảo hiểm,PTI,Tổng Công ty cổ phần Bảo hiểm Bưu điện,120592129,https://finance.vietstock.vn/PTI-tong-cong-ty-co-phan-bao-hiem-buu-dien.htm,2011-03-01 17:00:00
997,2602,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,PTL,CTCP Victory Group,100000000,https://finance.vietstock.vn/PTL-ctcp-victory-group.htm,2010-09-21 17:00:00
998,1468,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,PTM,CTCP Sản xuất Thương mại và Dịch vụ Ô tô PTM,35199993,https://finance.vietstock.vn/PTM-ctcp-san-xuat-thuong-mai-va-dich-vu-o-to-ptm.htm,2025-08-21 17:00:00
999,2107,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PTO,CTCP Dịch vụ - Xây dựng Công trình Bưu Điện,1200000,https://finance.vietstock.vn/PTO-ctcp-dich-vu-xay-dung-cong-trinh-buu-dien.htm,2017-06-19 17:00:00
1000,1907,5,UPCoM,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông đa dạng,PTP,CTCP PTP,6800000,https://finance.vietstock.vn/PTP-ctcp-ptp.htm,2009-12-09 17:00:00
1001,940,2,HNX,Công nghiệp,Vận tải,Vận tải biển,PTS,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,5568000,https://finance.vietstock.vn/PTS-ctcp-van-tai-va-dich-vu-petrolimex-hai-phong.htm,2006-11-30 17:00:00
1002,2605,5,UPCoM,Công nghiệp,Vận tải,Vận tải mặt đất,PTT,CTCP Vận tải Dầu khí Đông Dương,16493172,https://finance.vietstock.vn/PTT-ctcp-van-tai-dau-khi-dong-duong.htm,2010-04-28 17:00:00
1003,2653,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,PTV,CTCP Thương mại Dầu khí,20000000,https://finance.vietstock.vn/PTV-ctcp-thuong-mai-dau-khi.htm,2019-11-04 17:00:00
1004,2254,2,HNX,Năng lượng,Năng lượng,Dầu khí,PTX,CTCP Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,6432453,https://finance.vietstock.vn/PTX-ctcp-van-tai-va-dich-vu-petrolimex-nghe-tinh.htm,2024-10-07 17:00:00
1005,2687,2,HNX,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,PV2,CTCP Genea Capital,37350000,https://finance.vietstock.vn/PV2-ctcp-genea-capital.htm,2010-12-15 17:00:00
1006,3032,2,HNX,Năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,PVB,CTCP Bọc ống Dầu khí Việt Nam,21599998,https://finance.vietstock.vn/PVB-ctcp-boc-ong-dau-khi-viet-nam.htm,2013-12-23 17:00:00
1007,1084,2,HNX,Năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,PVC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,81194463,https://finance.vietstock.vn/PVC-tong-cong-ty-hoa-chat-va-dich-vu-dau-khi-ctcp.htm,2007-11-14 17:00:00
1008,814,1,HOSE,Năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,PVD,Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí,556296006,https://finance.vietstock.vn/PVD-tong-cong-ty-co-phan-khoan-va-dich-vu-khoan-dau-khi.htm,2006-12-04 17:00:00
1009,1085,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,PVE,Tổng Công ty Tư vấn thiết kế Dầu khí - CTCP,25000000,https://finance.vietstock.vn/PVE-tong-cong-ty-tu-van-thiet-ke-dau-khi-ctcp.htm,2008-01-01 17:00:00
1010,1456,2,HNX,Tiện ích,Tiện ích,Gas sinh hoạt,PVG,CTCP Kinh doanh LPG Việt Nam,39998522,https://finance.vietstock.vn/PVG-ctcp-kinh-doanh-lpg-viet-nam.htm,2009-01-06 17:00:00
1011,2965,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PVH,CTCP Xây lắp Dầu khí Thanh Hóa,21000000,https://finance.vietstock.vn/PVH-ctcp-xay-lap-dau-khi-thanh-hoa.htm,2017-05-18 17:00:00
1012,944,2,HNX,Tài chính,Bảo hiểm,Bảo hiểm,PVI,CTCP PVI,234241867,https://finance.vietstock.vn/PVI-ctcp-pvi.htm,2007-08-09 17:00:00
1013,2162,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,PVL,CTCP Địa ốc Dầu khí,50000000,https://finance.vietstock.vn/PVL-ctcp-dia-oc-dau-khi.htm,2023-04-24 17:00:00
1014,2996,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,PVM,CTCP Máy - Thiết bị Dầu khí,38638600,https://finance.vietstock.vn/PVM-ctcp-may-thiet-bi-dau-khi.htm,2016-12-19 17:00:00
1015,3072,5,UPCoM,Năng lượng,Năng lượng,Dầu khí,PVO,CTCP Dầu nhờn PV Oil,8900000,https://finance.vietstock.vn/PVO-ctcp-dau-nhon-pv-oil.htm,2016-01-11 17:00:00
1016,2985,1,HOSE,Năng lượng,Năng lượng,Dầu khí,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,103702452,https://finance.vietstock.vn/PVP-ctcp-van-tai-dau-khi-thai-binh-duong.htm,2023-01-16 17:00:00
1017,2612,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,PVR,CTCP Đầu tư PVR Hà Nội,53100913,https://finance.vietstock.vn/PVR-ctcp-dau-tu-pvr-ha-noi.htm,2017-06-01 17:00:00
1018,945,2,HNX,Năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,PVS,Tổng Công ty cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,511420099,https://finance.vietstock.vn/PVS-tong-cong-ty-co-phan-dich-vu-ky-thuat-dau-khi-viet-nam.htm,2007-09-19 17:00:00
1019,1015,1,HOSE,Năng lượng,Năng lượng,Dầu khí,PVT,Tổng Công ty cổ phần Vận tải Dầu khí,469931235,https://finance.vietstock.vn/PVT-tong-cong-ty-co-phan-van-tai-dau-khi.htm,2007-12-09 17:00:00
1020,2631,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PVV,CTCP Vinaconex 39,30000000,https://finance.vietstock.vn/PVV-ctcp-vinaconex-39.htm,2019-06-02 17:00:00
1021,1807,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PVX,Tổng Công ty cổ phần Xây lắp Dầu khí Việt Nam,400000000,https://finance.vietstock.vn/PVX-tong-cong-ty-co-phan-xay-lap-dau-khi-viet-nam.htm,2020-06-16 17:00:00
1022,3115,5,UPCoM,Năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,PVY,CTCP Chế tạo Giàn khoan Dầu khí,59489787,https://finance.vietstock.vn/PVY-ctcp-che-tao-gian-khoan-dau-khi.htm,2017-12-28 17:00:00
1023,2525,5,UPCoM,Bất động sản,Bất động sản,Bất động sản đa dạng,PWA,CTCP Bất động sản Dầu khí,10000000,https://finance.vietstock.vn/PWA-ctcp-bat-dong-san-dau-khi.htm,2019-06-10 17:00:00
1024,4137,5,UPCoM,Tiện ích,Tiện ích,Nước,PWS,CTCP Cấp thoát nước Phú Yên,38363579,https://finance.vietstock.vn/PWS-ctcp-cap-thoat-nuoc-phu-yen.htm,2017-06-29 17:00:00
1025,2738,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,PXA,CTCP Đầu tư và Thương mại Dầu khí Nghệ An,15000000,https://finance.vietstock.vn/PXA-ctcp-dau-tu-va-thuong-mai-dau-khi-nghe-an.htm,2018-06-12 17:00:00
1026,2586,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PXI,CTCP Xây dựng Công nghiệp và Dân dụng Dầu khí,30000000,https://finance.vietstock.vn/PXI-ctcp-xay-dung-cong-nghiep-va-dan-dung-dau-khi.htm,2022-05-18 17:00:00
1027,2520,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,PXL,CTCP Đầu tư Khu Công nghiệp Dầu khí Long Sơn,176145500,https://finance.vietstock.vn/PXL-ctcp-dau-tu-khu-cong-nghiep-dau-khi-long-son.htm,2016-05-22 17:00:00
1028,2599,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,PXM,CTCP Xây lắp Dầu khí Miền Trung,15000000,https://finance.vietstock.vn/PXM-ctcp-xay-lap-dau-khi-mien-trung.htm,2014-06-30 17:00:00
1029,2592,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PXS,CTCP Kết cấu Kim loại và Lắp máy Dầu khí,60000000,https://finance.vietstock.vn/PXS-ctcp-ket-cau-kim-loai-va-lap-may-dau-khi.htm,2022-07-07 17:00:00
1030,2554,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,PXT,CTCP Xây lắp Đường ống Bể chứa Dầu khí,20000000,https://finance.vietstock.vn/PXT-ctcp-xay-lap-duong-ong-be-chua-dau-khi.htm,2021-06-08 17:00:00
1031,3758,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,QBS,CTCP Xuất nhập khẩu Quảng Bình,69329928,https://finance.vietstock.vn/QBS-ctcp-xuat-nhap-khau-quang-binh.htm,2024-05-22 17:00:00
1032,1902,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,QCC,CTCP Đầu tư Xây dựng và Phát triển Hạ tầng Viễn thông,1500000,https://finance.vietstock.vn/QCC-ctcp-dau-tu-xay-dung-va-phat-trien-ha-tang-vien-thong.htm,2014-06-05 17:00:00
1033,1358,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,QCG,CTCP Quốc Cường Gia Lai,275129310,https://finance.vietstock.vn/QCG-ctcp-quoc-cuong-gia-lai.htm,2010-08-08 17:00:00
1034,1908,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,QHD,CTCP Que hàn điện Việt Đức,6629489,https://finance.vietstock.vn/QHD-ctcp-que-han-dien-viet-duc.htm,2010-04-21 17:00:00
1035,4419,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,QHW,CTCP Nước khoáng Quảng Ninh,8000000,https://finance.vietstock.vn/QHW-ctcp-nuoc-khoang-quang-ninh.htm,2016-12-21 17:00:00
1036,1086,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,QNC,CTCP Xi măng và Xây dựng Quảng Ninh,60000000,https://finance.vietstock.vn/QNC-ctcp-xi-mang-va-xay-dung-quang-ninh.htm,2008-01-16 17:00:00
1037,3624,1,HOSE,Công nghiệp,Vận tải,Hạ tầng giao thông,QNP,CTCP Cảng Quy Nhơn,40409950,https://finance.vietstock.vn/QNP-ctcp-cang-quy-nhon.htm,2024-01-17 17:00:00
1038,2953,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,QNS,CTCP Đường Quảng Ngãi,367648153,https://finance.vietstock.vn/QNS-ctcp-duong-quang-ngai.htm,2016-12-19 17:00:00
1039,4787,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,QNT,CTCP Tư vấn và Đầu tư Phát triển Quảng Nam,3222000,https://finance.vietstock.vn/QNT-ctcp-tu-van-va-dau-tu-phat-trien-quang-nam.htm,2020-01-08 17:00:00
1040,4464,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,QNU,CTCP Môi trường Đô thị Quảng Nam,6800000,https://finance.vietstock.vn/QNU-ctcp-moi-truong-do-thi-quang-nam.htm,2017-02-27 17:00:00
1041,4424,5,UPCoM,Tiện ích,Tiện ích,Nước,QNW,CTCP Cấp thoát nước và Xây dựng Quảng Ngãi,20000000,https://finance.vietstock.vn/QNW-ctcp-cap-thoat-nuoc-va-xay-dung-quang-ngai.htm,2016-12-25 17:00:00
1042,3105,5,UPCoM,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,QPH,CTCP Thủy điện Quế Phong,18583100,https://finance.vietstock.vn/QPH-ctcp-thuy-dien-que-phong.htm,2014-07-10 17:00:00
1043,3265,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,QSP,CTCP Tân Cảng Quy Nhơn,10792275,https://finance.vietstock.vn/QSP-ctcp-tan-cang-quy-nhon.htm,2016-09-22 17:00:00
1044,1520,2,HNX,Dịch vụ truyền thông,Truyền thông và giải trí,Truyền thông,QST,CTCP Sách và Thiết bị Trường học Quảng Ninh,3240000,https://finance.vietstock.vn/QST-ctcp-sach-va-thiet-bi-truong-hoc-quang-ninh.htm,2009-02-15 17:00:00
1045,1457,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,QTC,CTCP Công trình Giao thông Vận tải Quảng Nam,2700000,https://finance.vietstock.vn/QTC-ctcp-cong-trinh-giao-thong-van-tai-quang-nam.htm,2009-01-15 17:00:00
1046,3594,5,UPCoM,Tiện ích,Tiện ích,Điện,QTP,CTCP Nhiệt điện Quảng Ninh,450000000,https://finance.vietstock.vn/QTP-ctcp-nhiet-dien-quang-ninh.htm,2017-03-15 17:00:00
1047,815,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,RAL,CTCP Bóng đèn Phích nước Rạng Đông,23547419,https://finance.vietstock.vn/RAL-ctcp-bong-den-phich-nuoc-rang-dong.htm,2006-12-05 17:00:00
1048,3340,5,UPCoM,Công nghiệp,Vận tải,Vận tải mặt đất,RAT,CTCP Vận tải và Thương mại Đường sắt,5921841,https://finance.vietstock.vn/RAT-ctcp-van-tai-va-thuong-mai-duong-sat.htm,2016-08-14 17:00:00
1049,2010,5,UPCoM,Tiêu dùng không thiết yếu,Xe và linh kiện,Linh kiện xe,RBC,CTCP Công nghiệp và Xuất nhập khẩu Cao su,10030308,https://finance.vietstock.vn/RBC-ctcp-cong-nghiep-va-xuat-nhap-khau-cao-su.htm,2016-02-17 17:00:00
1050,1855,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,RCC,CTCP Tổng Công ty Công trình Đường sắt Việt Nam,32064749,https://finance.vietstock.vn/RCC-ctcp-tong-cong-ty-cong-trinh-duong-sat-viet-nam.htm,2016-12-01 17:00:00
1051,2315,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,RCD,CTCP Xây dựng - Địa ốc Cao su,5300062,https://finance.vietstock.vn/RCD-ctcp-xay-dung-dia-oc-cao-su.htm,2015-02-05 17:00:00
1052,946,2,HNX,Bất động sản,Bất động sản,Bất động sản đa dạng,RCL,CTCP Địa ốc Chợ Lớn,14135751,https://finance.vietstock.vn/RCL-ctcp-dia-oc-cho-lon.htm,2007-06-13 17:00:00
1053,21,1,HOSE,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,REE,CTCP Cơ Điện Lạnh,622899036,https://finance.vietstock.vn/REE-ctcp-co-dien-lanh.htm,2000-07-27 17:00:00
1054,5752,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,RGG,CTCP Regal Group,220000000,https://finance.vietstock.vn/RGG-ctcp-regal-group.htm,2025-10-29 17:00:00
1055,913,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",RIC,CTCP Quốc tế Hoàng Gia,28708169,https://finance.vietstock.vn/RIC-ctcp-quoc-te-hoang-gia.htm,2022-05-25 17:00:00
1056,4254,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,RTB,CTCP Cao su Tân Biên,87945000,https://finance.vietstock.vn/RTB-ctcp-cao-su-tan-bien.htm,2016-11-06 17:00:00
1057,4958,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,RYG,CTCP Sản xuất và Đầu tư Hoàng Gia,45000000,https://finance.vietstock.vn/RYG-ctcp-san-xuat-va-dau-tu-hoang-gia.htm,2024-12-11 17:00:00
1058,1095,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,S12,CTCP Sông Đà 12,5000000,https://finance.vietstock.vn/S12-ctcp-song-da-12.htm,2016-05-25 17:00:00
1059,4229,1,HOSE,Tiện ích,Tiện ích,Điện,S4A,CTCP Thủy điện Sê San 4A,42200000,https://finance.vietstock.vn/S4A-ctcp-thuy-dien-se-san-4a.htm,2016-05-26 17:00:00
1060,947,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,S55,CTCP Sông Đà 505,10000000,https://finance.vietstock.vn/S55-ctcp-song-da-505.htm,2006-12-21 17:00:00
1061,1421,5,UPCoM,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,S72,CTCP Sông Đà 7.02,12000000,https://finance.vietstock.vn/S72-ctcp-song-da-7-02.htm,2018-05-21 17:00:00
1062,1799,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,S74,CTCP Sông Đà 7.04,6480000,https://finance.vietstock.vn/S74-ctcp-song-da-7-04.htm,2021-06-10 17:00:00
1063,1096,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,S99,CTCP SCI,104088992,https://finance.vietstock.vn/S99-ctcp-sci.htm,2006-12-21 17:00:00
1064,1310,1,HOSE,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,SAB,Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Sài Gòn,1282562372,https://finance.vietstock.vn/SAB-tong-cong-ty-co-phan-bia-ruou-nuoc-giai-khat-sai-gon.htm,2016-12-05 17:00:00
1065,3073,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,SAC,CTCP Xếp dỡ và Dịch vụ Cảng Sài Gòn,4050000,https://finance.vietstock.vn/SAC-ctcp-xep-do-va-dich-vu-cang-sai-gon.htm,2016-11-07 17:00:00
1066,816,2,HNX,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,SAF,CTCP Lương thực Thực phẩm Safoco,12046590,https://finance.vietstock.vn/SAF-ctcp-luong-thuc-thuc-pham-safoco.htm,2009-06-07 17:00:00
1067,3876,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,SAL,CTCP Trục vớt Cứu hộ Việt Nam,8310000,https://finance.vietstock.vn/SAL-ctcp-truc-vot-cuu-ho-viet-nam.htm,2017-10-19 17:00:00
1068,23,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,SAM,CTCP SAM Holdings,402753343,https://finance.vietstock.vn/SAM-ctcp-sam-holdings.htm,2000-07-27 17:00:00
1069,3765,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,SAS,CTCP Dịch vụ Hàng không Sân bay Tân Sơn Nhất,133481310,https://finance.vietstock.vn/SAS-ctcp-dich-vu-hang-khong-san-bay-tan-son-nhat.htm,2015-04-15 17:00:00
1070,35,1,HOSE,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,SAV,CTCP Hợp tác Kinh tế và Xuất nhập khẩu Savimex,27730480,https://finance.vietstock.vn/SAV-ctcp-hop-tac-kinh-te-va-xuat-nhap-khau-savimex.htm,2002-05-08 17:00:00
1071,2801,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,SB1,CTCP Bia Sài Gòn - Nghệ Tĩnh,10500000,https://finance.vietstock.vn/SB1-ctcp-bia-sai-gon-nghe-tinh.htm,2016-12-25 17:00:00
1072,1922,1,HOSE,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,SBA,CTCP Sông Ba,60488261,https://finance.vietstock.vn/SBA-ctcp-song-ba.htm,2010-05-31 17:00:00
1073,2841,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,SBB,CTCP Tập đoàn Bia Sài Gòn - Bình Tây,87524536,https://finance.vietstock.vn/SBB-ctcp-tap-doan-bia-sai-gon-binh-tay.htm,2023-12-11 17:00:00
1074,1630,5,UPCoM,Công nghệ thông tin,Phần mềm và dịch vụ,Dịch vụ CNTT,SBD,CTCP Công nghệ Sao Bắc Đẩu,13916480,https://finance.vietstock.vn/SBD-ctcp-cong-nghe-sao-bac-dau.htm,2017-02-15 17:00:00
1075,4951,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,SBG,CTCP Tập đoàn Cơ khí Công nghệ cao Siba,59999917,https://finance.vietstock.vn/SBG-ctcp-tap-doan-co-khi-cong-nghe-cao-siba.htm,2023-11-30 17:00:00
1076,4683,5,UPCoM,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,SBH,CTCP Thủy điện Sông Ba Hạ,124225000,https://finance.vietstock.vn/SBH-ctcp-thuy-dien-song-ba-ha.htm,2018-06-06 17:00:00
1077,4443,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,SBL,CTCP Bia Sài Gòn - Bạc Liêu,12012000,https://finance.vietstock.vn/SBL-ctcp-bia-sai-gon-bac-lieu.htm,2017-01-22 17:00:00
1078,4553,5,UPCoM,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,SBM,CTCP Đầu tư Phát triển Bắc Minh,45044953,https://finance.vietstock.vn/SBM-ctcp-dau-tu-phat-trien-bac-minh.htm,2017-09-20 17:00:00
1079,4755,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,SBR,CTCP Cao su Sông Bé,81396192,https://finance.vietstock.vn/SBR-ctcp-cao-su-song-be.htm,2020-11-01 17:00:00
